gate_id,epoch_time,trial_id
right,1743593774.5308692,1
right,1743593774.8807771,1
right,1743593775.291544,1
right,1743593780.534489,1
left,1743593878.193244,1
left,1743593878.2234185,1
left,1743594031.5524106,1
left,1743594031.5683658,1
entrance,1743594031.685545,1
entrance,1743594196.3349233,1
entrance,1743594196.3802998,1
left,1743594196.5042138,1
left,1743594196.5228386,2
entrance,1743594199.411917,2
entrance,1743594199.4380803,2
left,1743594199.565328,2
left,1743594199.5906622,1
right,1743594226.2304776,1
right,1743594227.0434885,1
entrance,1743594230.3001013,1
right,1743594231.136041,1
entrance,1743594430.460831,1
entrance,1743594430.4928324,1
entrance,1743594430.508284,1
left,1743594430.6579983,1
left,1743594430.6782503,2
left,1743594430.6873314,2
right,1743594438.418098,2
entrance,1743594438.6569114,2
right,1743594461.807308,2
right,1743594463.6861398,2
entrance,1743594465.333861,2
right,1743594657.0253878,2
right,1743594657.042499,2
entrance,1743594657.1653488,2
entrance,1743594657.1914918,2
right,1743594685.1764724,2
right,1743594686.2486007,2
right,1743594693.3624098,2
right,1743594693.3764672,2
right,1743594694.1611042,2
right,1743594694.173514,2
right,1743594694.185625,2
right,1743594694.2064843,2
right,1743594694.2196617,2
right,1743594694.235687,2
right,1743594694.2481678,2
right,1743594694.2669868,2
right,1743594694.2793994,2
right,1743594694.2981899,2
right,1743594694.3104339,2
right,1743594694.3298361,2
right,1743594694.3422198,2
right,1743594694.360039,2
right,1743594694.3725922,2
right,1743594694.3913765,2
right,1743594694.4039576,2
right,1743594694.4228995,2
right,1743594694.43546,2
right,1743594694.454337,2
right,1743594694.467528,2
right,1743594694.4854162,2
right,1743594694.4981544,2
right,1743594694.5162742,2
right,1743594694.5301437,2
right,1743594694.5478413,2
right,1743594694.5883405,2
right,1743594694.6083453,2
right,1743594694.6199837,2
right,1743594694.6375358,2
right,1743594697.089148,2
entrance,1743594797.9402406,2
entrance,1743594809.5940173,2
left,1743594809.810884,2
left,1743594809.8236089,1
entrance,1743594810.1766386,1
entrance,1743594810.2004764,1
left,1743594810.3314393,1
right,1743595437.1799378,7
right,1743595437.1901755,7
entrance,1743595437.3206973,7
left,1743595494.3321126,8
left,1743595509.4560602,8
left,1743595509.8896413,8
left,1743595514.8578117,8
left,1743595532.1766477,8
left,1743595532.203476,8
right,1743595545.281835,8
entrance,1743595545.9354048,8
entrance,1743595609.6494174,8
entrance,1743595609.7008371,8
entrance,1743595609.71866,8
left,1743595609.9287848,8
left,1743595609.9507587,8
entrance,1743595610.4608176,8
left,1743595610.9849315,8
left,1743595611.017294,8
right,1743595668.3278642,8
right,1743595669.0783436,8
right,1743595670.3763556,8
right,1743595670.688398,8
right,1743595670.9782655,8
entrance,1743595671.1960323,8
entrance,1743595706.6257608,7
left,1743595706.8206422,7
left,1743595706.8439674,7
entrance,1743595818.1813025,7
entrance,1743595818.4295208,7
left,1743595818.6425066,7
left,1743595818.6786687,7
entrance,1743595958.770008,7
entrance,1743595958.8025718,7
entrance,1743595958.8243961,7
left,1743595959.0083506,7
left,1743595959.0451133,8
entrance,1743595959.1934457,8
left,1743595959.375922,7
left,1743595959.4043288,7
entrance,1743595960.7236958,7
entrance,1743595960.752792,7
left,1743595960.9349644,7
left,1743595960.9626224,8
left,1743595969.3851242,8
left,1743595969.4069388,8
left,1743595971.2741401,8
left,1743595972.6766846,8
right,1743596037.3626852,8
entrance,1743596037.8973656,8
right,1743596053.394929,8
entrance,1743596269.194181,8
entrance,1743596269.236154,8
left,1743596269.4422586,8
left,1743596269.475577,7
entrance,1743596278.535331,7
entrance,1743596278.5484593,7
entrance,1743596279.4831586,7
right,1743596283.9100275,7
entrance,1743596291.4522278,7
right,1743596296.1513712,7
right,1743596321.5122654,7
entrance,1743596329.195641,7
entrance,1743596329.2244158,7
right,1743596329.3267152,7
entrance,1743596361.3678102,8
left,1743596382.4023757,8
left,1743596382.4146273,8
entrance,1743596382.5116985,8
entrance,1743596382.5363238,8
entrance,1743596382.595916,8
left,1743596382.7332036,8
left,1743596382.7672913,8
right,1743596401.8000815,8
right,1743596401.8120563,8
right,1743596401.835284,8
right,1743596401.8537838,8
entrance,1743596401.9945545,8
entrance,1743596402.0139868,7
right,1743596460.3182914,7
right,1743596460.6300812,7
entrance,1743596461.1242468,7
entrance,1743596504.0382187,7
entrance,1743596504.0528429,7
entrance,1743596504.084599,7
left,1743596504.3123734,7
right,1743596512.5740745,8
right,1743596512.6015544,8
right,1743596512.6274798,8
entrance,1743596512.7440753,8
entrance,1743596512.7720697,8
entrance,1743596536.4616487,8
left,1743596536.6938572,8
left,1743596536.7284205,7
left,1743596546.8933406,7
entrance,1743596547.310234,7
entrance,1743596555.5288386,8
left,1743596556.0466366,8
right,1743596556.5763428,8
right,1743596556.793406,8
right,1743596587.890214,8
entrance,1743596590.2176116,8
entrance,1743596611.9509006,8
left,1743596614.6146567,8
left,1743596614.6343677,8
left,1743596614.6491601,8
entrance,1743596615.2646482,8
left,1743596615.9825792,7
left,1743596673.2920258,7
entrance,1743596683.6481571,7
left,1743596716.4192934,7
left,1743596716.7632606,7
left,1743596717.8151038,7
right,1743596866.1822307,7
right,1743596866.2011878,7
right,1743596875.7099988,7
right,1743596875.9311585,7
entrance,1743596876.500297,7
entrance,1743596876.5429146,7
right,1743596926.172884,7
right,1743596965.0603356,7
right,1743596973.0223255,7
right,1743596975.5359123,7
right,1743596976.928718,7
entrance,1743596980.6153374,7
entrance,1743596992.611113,7
left,1743596995.0349343,7
entrance,1743597011.221753,7
entrance,1743597011.945678,7
left,1743597012.1326425,7
left,1743597012.1629105,7
right,1743597050.7181532,7
left,1743597265.9178588,4
entrance,1743597266.1937864,4
entrance,1743597266.224028,4
right,1743597266.397762,4
entrance,1743597266.764429,3
right,1743597267.34879,3
entrance,1743597267.4958541,3
entrance,1743597267.5134215,3
left,1743597310.5007746,3
entrance,1743597310.6550126,3
entrance,1743597310.6746824,4
left,1743597320.1259692,4
entrance,1743597332.9850194,4
entrance,1743597333.0148835,4
left,1743597333.1406987,4
left,1743597333.157424,3
left,1743597333.1724524,3
entrance,1743597437.3635564,3
left,1743597437.570782,3
left,1743597613.1931622,3
left,1743597613.2168884,3
left,1743597626.7046669,3
left,1743597626.728583,3
left,1743597632.2817252,3
left,1743597633.3632205,3
left,1743597633.384666,3
left,1743597642.8239298,3
right,1743597651.531533,3
left,1743597651.5839248,3
left,1743597651.5960617,3
right,1743597651.6402917,3
right,1743597651.6789727,3
left,1743598143.4134827,3
entrance,1743598144.595145,3
entrance,1743598144.6233578,4
entrance,1743598144.6480756,4
entrance,1743598144.6606767,4
left,1743598207.508619,4
left,1743598224.0424004,4
entrance,1743598443.3177028,4
left,1743598443.4197457,4
left,1743598443.4491894,4
left,1743598443.483365,4
left,1743598443.4991016,4
left,1743598454.769563,4
left,1743598454.8432524,4
left,1743598454.8813179,4
left,1743598454.9176807,4
left,1743598454.9552443,4
left,1743598454.997989,4
entrance,1743598455.003723,4
left,1743598455.0673528,3
left,1743598455.097817,3
left,1743598455.1282837,3
left,1743598455.1537719,3
left,1743598455.1688013,3
entrance,1743598458.3894844,3
right,1743598622.8814178,3
right,1743598707.023318,3
right,1743598707.0669773,3
entrance,1743598708.0555036,3
entrance,1743598708.076712,4
left,1743598708.09574,4
entrance,1743598708.1101773,3
left,1743598708.1231575,3
left,1743598708.2757516,4
left,1743598708.3971865,4
left,1743598708.4191787,4
left,1743598708.4350646,4
left,1743598708.4776404,4
left,1743598708.5077305,4
left,1743598708.5289488,4
left,1743598708.5451727,4
left,1743598845.0330954,4
entrance,1743598847.834818,4
left,1743598878.9956224,4
left,1743598879.0185854,4
left,1743598879.0527039,4
left,1743598879.0888054,4
left,1743598879.1259909,4
left,1743598879.1607978,4
left,1743598879.178655,4
left,1743598879.1977072,4
left,1743598915.8054814,4
left,1743598922.484679,4
left,1743598922.5181472,4
left,1743598922.55187,4
left,1743598943.1300104,4
left,1743598950.2126262,4
left,1743598950.2514348,4
left,1743599007.5431106,4
left,1743599007.5746021,4
left,1743599007.605463,4
left,1743599007.6398933,4
left,1743599007.675742,4
left,1743599008.001935,4
left,1743599009.4955668,4
left,1743599009.530761,4
left,1743599009.5686548,4
left,1743599009.964364,4
left,1743599019.8388677,4
left,1743599019.8602524,4
left,1743599019.8808699,4
left,1743599019.901016,4
left,1743599019.9124599,4
left,1743599019.9225366,4
left,1743599019.943265,4
left,1743599019.9642315,4
left,1743599019.975511,4
left,1743599020.005721,4
left,1743599020.0258424,4
left,1743599020.0367725,4
left,1743599020.0679288,4
left,1743599021.5914445,4
left,1743599022.555565,4
left,1743599023.5154693,4
left,1743599024.611865,4
left,1743599024.6254015,4
left,1743599024.6364129,4
left,1743599024.6637793,4
left,1743599024.6753297,4
left,1743599024.715306,4
left,1743599024.797714,4
left,1743599024.8093731,4
left,1743599024.836886,4
left,1743599025.0108104,4
left,1743599025.077583,4
left,1743599025.777766,4
left,1743599025.8205996,4
left,1743599025.8313649,4
left,1743599025.8463085,4
left,1743599025.8570833,4
left,1743599025.8768916,4
left,1743599025.8879647,4
left,1743599025.9087107,4
left,1743599025.917229,4
left,1743599025.9287312,4
left,1743599025.947665,4
left,1743599025.9633243,4
left,1743599025.9879756,4
left,1743599026.0022407,4
left,1743599026.0200477,4
left,1743599026.1803627,4
left,1743599026.1912532,4
left,1743599026.2021184,4
left,1743599026.217865,4
left,1743599026.2291472,4
left,1743599026.2491038,4
left,1743599026.2599463,4
left,1743599026.279885,4
left,1743599026.2907476,4
left,1743599026.3105683,4
left,1743599026.3215346,4
left,1743599026.3414114,4
left,1743599026.3523567,4
left,1743599026.372377,4
left,1743599026.383353,4
left,1743599026.4033725,4
left,1743599026.414297,4
left,1743599026.4341059,4
left,1743599026.4450514,4
left,1743599026.4650578,4
left,1743599026.4758713,4
left,1743599026.4957795,4
left,1743599026.527664,4
left,1743599026.5578249,4
left,1743599026.58889,4
left,1743599026.5998695,4
left,1743599026.6206217,4
left,1743599026.6507645,4
left,1743599026.6818814,4
left,1743599026.6928282,4
left,1743599026.712803,4
left,1743599027.3906655,4
left,1743599027.4020195,4
left,1743599027.4125865,4
left,1743599027.4284818,4
left,1743599027.4392922,4
left,1743599027.4592702,4
left,1743599027.4904125,4
right,1743599027.4947913,4
left,1743599027.8108501,4
left,1743599027.8699508,4
right,1743599028.5319898,4
left,1743599029.0907488,4
left,1743599029.1018498,4
left,1743599029.1126037,4
left,1743599029.1284819,4
left,1743599029.1595385,4
left,1743599029.1704938,4
left,1743599029.1903496,4
left,1743599029.2012339,4
left,1743599029.220946,4
left,1743599029.231819,4
left,1743599029.2525327,4
left,1743599029.2778914,4
left,1743599029.288154,4
left,1743599029.2991474,4
left,1743599029.310173,4
left,1743599029.321242,4
left,1743599029.3321404,4
left,1743599031.5559158,4
entrance,1743599039.2866316,4
entrance,1743599039.3106892,4
left,1743599039.446514,4
left,1743599039.467939,4
left,1743599039.4898016,4
left,1743599045.5860963,4
left,1743599045.621333,4
entrance,1743599045.6408617,4
entrance,1743599045.6935823,3
left,1743599139.4719124,3
left,1743599140.0788145,3
left,1743599140.129694,3
left,1743599140.5176117,3
entrance,1743599140.5370715,3
left,1743599140.584071,4
left,1743599140.5952516,4
left,1743599140.6067474,4
left,1743599140.623875,4
left,1743599140.6350615,4
left,1743599141.5600436,4
left,1743599142.85274,4
left,1743599170.4616795,4
left,1743599170.496882,4
left,1743599182.9968293,4
entrance,1743599183.3682923,4
left,1743599183.3826208,3
entrance,1743599183.3908136,3
left,1743599183.4027636,3
entrance,1743599183.4078536,3
left,1743599183.4407194,3
left,1743599183.463403,3
left,1743599183.5356188,3
left,1743599183.568674,3
left,1743599183.5868573,3
left,1743599184.820307,3
left,1743599185.025131,3
left,1743599185.035932,3
left,1743599185.0682793,3
left,1743599185.079095,3
left,1743599186.5205305,3
entrance,1743599186.937801,3
entrance,1743599188.7536526,3
right,1743599189.2180953,3
left,1743599190.455744,4
left,1743599190.567995,4
right,1743599191.1060717,4
entrance,1743599194.2263896,4
right,1743599202.681335,4
left,1743599204.3326814,4
left,1743599209.4373863,4
left,1743599209.5368435,4
left,1743599209.548128,4
left,1743599209.558872,4
left,1743599209.7685435,4
left,1743599209.7922432,4
left,1743599209.8098772,4
left,1743599209.8414752,4
left,1743599209.9279618,4
left,1743599210.0038002,4
left,1743599210.0265834,4
left,1743599210.0381584,4
left,1743599210.049611,4
left,1743599210.0627892,4
left,1743599210.074037,4
left,1743599210.0916674,4
left,1743599210.1052794,4
left,1743599210.1155224,4
left,1743599210.1376827,4
left,1743599210.1697366,4
left,1743599210.2024035,4
left,1743599210.231827,4
left,1743599210.2625303,4
left,1743599210.296195,4
left,1743599210.3683822,4
left,1743599210.4091964,4
left,1743599210.474888,4
left,1743599210.5525982,4
left,1743599212.105976,4
entrance,1743599277.9580736,1
entrance,1743599277.989555,1
left,1743599278.1204283,1
left,1743599278.1520305,2
entrance,1743599337.8640373,2
left,1743599362.0642414,2
left,1743599362.0983438,2
entrance,1743599372.4557204,2
entrance,1743599372.4690974,2
left,1743599372.6801915,2
left,1743599372.694237,1
left,1743599372.7141583,1
entrance,1743599388.1462939,1
entrance,1743599388.528208,1
left,1743599393.0788503,1
left,1743599393.3703272,1
entrance,1743599547.7121434,1
entrance,1743599547.725113,1
entrance,1743599547.739132,1
left,1743599547.8829975,1
right,1743599560.9374154,1
left,1743599562.1841817,1
entrance,1743599616.0389376,1
entrance,1743599616.0708652,1
left,1743599616.1946304,1
right,1743599698.6185193,2
right,1743599699.175813,2
right,1743599699.21344,2
entrance,1743599700.1790626,2
right,1743599700.879052,2
entrance,1743599701.0241776,2
entrance,1743599701.0379276,1
right,1743599788.4322393,1
entrance,1743599788.5515184,1
left,1743599817.175219,2
left,1743599825.0298548,2
left,1743599827.2129784,2
left,1743599838.1897497,2
left,1743599845.9466062,2
entrance,1743599939.3338704,2
entrance,1743599939.3750234,2
left,1743599969.4527469,2
left,1743599980.0114102,2
left,1743599980.042005,2
entrance,1743599980.1465185,2
entrance,1743599980.1711817,2
left,1743600255.5534248,2
right,1743600339.663755,2
right,1743600340.2880979,2
entrance,1743600342.634957,2
entrance,1743600342.6672678,2
entrance,1743600342.6822839,2
left,1743600342.7941408,2
left,1743600342.9372203,2
left,1743600342.9527278,2
left,1743600342.9698503,2
right,1743600348.51099,2
entrance,1743600349.4057953,2
left,1743600373.6339045,2
left,1743600373.6463947,2
left,1743600373.6647532,2
right,1743600413.0421584,2
entrance,1743600413.7191093,2
entrance,1743600413.7435682,2
right,1743600415.5257235,2
left,1743600417.0612648,2
left,1743600417.213147,2
entrance,1743600418.000849,2
entrance,1743600418.0515523,2
entrance,1743600418.0753028,2
entrance,1743600418.1170807,2
entrance,1743600418.13005,2
entrance,1743600418.4299583,2
entrance,1743600452.1583347,2
right,1743600458.161617,2
right,1743600460.3755145,2
right,1743600486.998616,2
entrance,1743600487.1427162,2
entrance,1743600487.1705825,2
entrance,1743600487.1864922,2
entrance,1743600602.8158305,2
entrance,1743600667.292639,2
entrance,1743600667.3157935,2
left,1743600667.5063357,2
right,1743600741.3021538,2
entrance,1743600742.8040566,2
entrance,1743600742.8954012,2
entrance,1743600787.1231437,2
entrance,1743600787.1503808,2
left,1743600787.2715795,2
left,1743600787.2855577,2
entrance,1743600787.971944,2
entrance,1743600787.9979875,2
left,1743600788.2201395,2
left,1743600788.2384944,1
left,1743600788.2519202,1
left,1743601059.6010919,1
left,1743601059.773293,1
left,1743601060.301381,1
left,1743601060.944869,1
left,1743601061.2913516,1
left,1743601063.391381,1
left,1743601063.4166749,1
right,1743601063.494333,1
left,1743601064.160881,1
left,1743601065.0110948,1
left,1743601065.1423407,1
left,1743601066.1705859,1
left,1743601066.2794762,1
left,1743601067.6808712,1
left,1743601067.7152286,1
left,1743601068.2456515,1
left,1743601068.2989776,1
left,1743601068.461931,1
left,1743601068.6396787,1
left,1743601068.6771152,1
left,1743601068.771536,1
left,1743601069.3532372,1
left,1743601069.9728363,1
left,1743601070.4546332,1
left,1743601080.0841238,1
left,1743601081.2482986,1
left,1743601081.3360522,1
left,1743601081.3937042,1
left,1743601090.2291412,1
left,1743601090.3759944,1
left,1743601091.1088471,1
left,1743601091.1580472,1
left,1743601091.1880379,1
left,1743601091.2565594,1
left,1743601091.2963507,1
left,1743601091.4468205,1
left,1743601091.472892,1
left,1743601102.865676,1
left,1743601103.65483,1
left,1743601107.6754024,1
left,1743601107.7256417,1
left,1743601107.962509,1
left,1743601108.1691017,1
left,1743601110.51875,1
left,1743601114.450048,1
left,1743601116.0405238,1
left,1743601116.0809221,1
left,1743601116.4685798,1
left,1743601118.2021074,1
left,1743601118.2361848,1
left,1743601118.3939874,1
left,1743601118.52633,1
left,1743601118.5394359,1
left,1743601118.577112,1
entrance,1743601120.3251219,1
entrance,1743601120.3586285,1
entrance,1743601120.381021,1
left,1743601120.541741,1
left,1743601120.5695608,1
left,1743601120.5905182,1
entrance,1743601120.8305295,1
left,1743601121.0030153,2
left,1743601121.0379653,2
left,1743601127.1814382,2
left,1743601127.4007638,2
left,1743601127.4311373,2
left,1743601141.5773072,2
left,1743601149.952407,2
right,1743601326.9839358,1
right,1743601327.2021372,1
entrance,1743601327.5678194,1
entrance,1743601327.608135,1
entrance,1743601327.6393175,1
entrance,1743601345.3935168,1
entrance,1743601345.4233997,1
left,1743601345.571099,1
left,1743601345.5965629,1
entrance,1743601375.5378368,1
left,1743601376.226974,1
left,1743601376.262141,2
left,1743601376.2915368,2
entrance,1743601408.1766484,2
entrance,1743601408.1893404,2
entrance,1743601408.208047,2
left,1743601408.3941483,2
entrance,1743601409.201261,1
right,1743601608.818272,1
right,1743601616.8265758,1
entrance,1743601618.458481,1
entrance,1743601618.5025945,1
left,1743601758.1904194,1
right,1743601759.58686,1
right,1743601791.737191,1
right,1743601792.4011977,1
right,1743601793.8580863,1
right,1743601795.1580215,1
right,1743601796.5160093,1
right,1743601796.689263,1
right,1743601797.0144339,1
left,1743602020.094112,1
left,1743602020.730084,1
left,1743602023.4504545,1
left,1743602023.4863632,1
left,1743602023.5213037,1
entrance,1743602023.725924,1
entrance,1743602158.9613237,2
entrance,1743602158.981834,2
entrance,1743602159.046975,2
left,1743602159.1660907,2
left,1743602159.1851356,2
left,1743602159.203284,2
left,1743602162.123339,2
left,1743602162.1538703,2
left,1743602182.4961042,2
entrance,1743602206.3477821,2
right,1743602215.9498208,2
right,1743602215.9715564,2
right,1743602215.9888558,2
entrance,1743602216.1305938,2
left,1743602320.0875936,1
entrance,1743602391.4507265,1
entrance,1743602391.47444,1
left,1743602391.597877,1
left,1743602391.626094,1
right,1743602413.6478965,1
right,1743602413.8741474,1
entrance,1743602475.009231,1
entrance,1743602475.3431232,1
left,1743602479.3934548,1
left,1743602479.4306562,1
left,1743602495.5635896,1
left,1743602495.5838244,1
entrance,1743602613.4865997,1
entrance,1743602613.4999394,1
entrance,1743602613.5240922,1
entrance,1743602613.5616515,1
left,1743602613.7385035,1
left,1743602613.7521703,1
entrance,1743602618.443058,1
entrance,1743602618.473394,1
left,1743602618.5974793,1
left,1743602618.6275163,1
left,1743602665.7485318,1
left,1743602668.0040157,1
left,1743602668.3430238,1
left,1743602669.1727383,1
left,1743602669.1875515,1
left,1743602669.3014593,1
left,1743602669.6670005,1
left,1743602671.93769,1
left,1743602675.1953013,1
entrance,1743602677.9267673,1
right,1743602678.2483854,1
left,1743602680.5140462,1
left,1743602680.6005328,1
left,1743602681.4003127,1
left,1743602684.5334916,1
left,1743602684.6383603,1
left,1743602685.154578,1
left,1743602685.170675,1
left,1743602686.2492795,1
left,1743602686.4062023,1
left,1743602686.4384308,1
left,1743602686.5066528,1
left,1743602687.1868873,1
left,1743602687.231052,1
left,1743602687.2790854,1
left,1743602687.5831275,1
left,1743602688.2323372,1
left,1743602688.8121138,1
left,1743602693.5013497,1
left,1743602693.5116994,1
left,1743602693.6870108,1
left,1743602694.446613,1
left,1743602694.8161328,1
left,1743602698.9330215,1
left,1743602699.0300663,1
left,1743602699.088771,1
left,1743602699.1104693,1
left,1743602699.2878776,1
left,1743602699.5159192,1
left,1743602699.6599164,1
left,1743602700.9834855,1
left,1743602704.5877972,1
left,1743602705.3045492,1
left,1743602705.3405197,1
left,1743602705.352816,1
left,1743602705.409052,1
left,1743602705.4400554,1
left,1743602705.459201,1
left,1743602705.7120087,1
left,1743602705.8429554,1
left,1743602705.8892121,1
left,1743602705.9231017,1
left,1743602707.1027067,1
left,1743602707.2112439,1
left,1743602707.5226197,1
left,1743602708.5628452,1
left,1743602708.6934562,1
left,1743602708.7415276,1
left,1743602708.7777648,1
left,1743602710.0991213,1
left,1743602710.1536796,1
left,1743602710.3797042,1
left,1743602713.237805,1
left,1743602713.2628891,1
left,1743602713.2734823,1
left,1743602713.9774196,1
left,1743602714.4864671,1
left,1743602714.6683156,1
left,1743602714.715113,1
left,1743602715.257642,1
left,1743602715.283267,1
left,1743602715.4138951,1
left,1743602716.7259061,1
left,1743602716.8296628,1
left,1743602717.1162467,1
entrance,1743602718.8736567,1
left,1743602728.3833323,1
right,1743602732.0320342,1
right,1743602732.3577592,1
right,1743602732.4071167,1
right,1743602732.476259,1
right,1743602732.5119896,1
right,1743602732.5379734,1
left,1743602937.1819806,1
entrance,1743602938.527006,1
right,1743603088.370005,2
right,1743603132.8771863,2
entrance,1743603133.0310955,2
entrance,1743603133.0612712,2
entrance,1743603267.557906,7
entrance,1743603267.6024334,7
left,1743603267.7663896,7
left,1743603267.7789137,8
right,1743603463.303896,8
entrance,1743603464.0541983,8
right,1743603479.1969597,7
left,1743603486.4895842,7
left,1743603486.5403638,7
left,1743603492.8142314,7
entrance,1743603492.982454,7
entrance,1743603493.018986,8
entrance,1743603493.0547016,8
entrance,1743603493.092943,8
entrance,1743603493.127851,8
entrance,1743603497.1622624,8
entrance,1743603497.184191,8
left,1743603514.6574543,8
left,1743603515.23374,8
entrance,1743603519.0815668,8
entrance,1743603519.1149025,8
left,1743603519.2086463,8
left,1743603581.5624106,8
left,1743603581.5736752,8
left,1743603581.5845327,8
left,1743603581.6014388,8
left,1743603581.6393423,8
left,1743603581.6506336,8
left,1743603581.661592,8
left,1743603581.672935,8
left,1743603581.6928766,8
left,1743603581.7036393,8
left,1743603581.7244785,8
left,1743603581.735287,8
left,1743603581.7473626,8
left,1743603581.7567546,8
left,1743603581.7678154,8
left,1743603581.7887049,8
left,1743603581.7997944,8
left,1743603581.8197281,8
left,1743603581.8307376,8
left,1743603581.8506744,8
left,1743603581.8615952,8
left,1743603581.881477,8
left,1743603581.8924923,8
left,1743603581.9123197,8
left,1743603581.923184,8
