gate_id,epoch_time,trial_id
entrance,1743065505.6081214,7
left,1743065505.7617934,7
right,1743066122.7413182,7
entrance,1743066124.481611,7
entrance,1743066124.5165637,8
left,1743066151.4518971,8
left,1743066151.464974,8
left,1743066151.4944515,8
entrance,1743066151.6142702,8
entrance,1743066151.6264975,7
right,1743066207.2536721,7
entrance,1743066207.399449,7
left,1743066230.861547,7
left,1743066230.8759944,7
left,1743066230.9003806,7
entrance,1743066231.0359998,7
left,1743066231.453906,7
entrance,1743066231.5545516,7
left,1743066241.1318812,8
entrance,1743066241.5722985,8
entrance,1743066249.173852,8
entrance,1743066249.1918964,8
left,1743066249.316364,8
left,1743066251.9547095,8
entrance,1743066252.4370015,8
left,1743066412.44192,7
left,1743066412.4755516,7
left,1743066412.485823,7
left,1743066412.51252,7
entrance,1743066412.6647468,7
left,1743066447.816249,7
left,1743066447.838609,7
entrance,1743066447.9609828,7
entrance,1743066447.9759512,8
right,1743066454.9366612,8
right,1743066454.9791532,8
entrance,1743066455.1671767,8
entrance,1743066455.1843345,7
left,1743066497.8233988,7
entrance,1743066497.9560432,8
right,1743066515.0347338,8
right,1743066515.390051,8
right,1743066516.0179157,8
right,1743066516.0541294,8
right,1743066516.804215,8
entrance,1743066517.2954247,8
right,1743066517.29644,7
entrance,1743066517.761519,7
left,1743066702.7117496,7
left,1743066702.7250276,7
left,1743066702.7579284,7
entrance,1743066702.8620307,7
left,1743066737.2820277,8
entrance,1743066737.5706596,8
left,1743066739.4046824,8
entrance,1743066739.9077628,8
entrance,1743066740.033774,7
left,1743066797.767294,7
left,1743066797.9838614,7
entrance,1743066798.2576458,7
entrance,1743066798.2834616,7
left,1743066840.575931,7
left,1743066841.0471444,7
left,1743066841.1510422,7
entrance,1743066841.2947438,7
entrance,1743066841.3141065,7
entrance,1743066841.3327758,7
entrance,1743066842.3663633,7
entrance,1743066842.410523,7
left,1743066846.059547,7
entrance,1743066846.4415646,8
entrance,1743066846.4570796,8
entrance,1743067020.579001,8
right,1743067092.6029887,8
entrance,1743067092.7308378,8
left,1743067106.0291119,8
entrance,1743067106.303321,7
right,1743067157.4740658,7
entrance,1743067158.3603868,8
left,1743067848.1533275,3
left,1743067848.1735184,3
left,1743067848.1953623,3
left,1743067848.216017,3
left,1743067848.2378302,3
left,1743067848.258234,3
left,1743067848.2799616,3
left,1743067848.3010538,3
left,1743067848.3217106,3
left,1743067848.3419528,3
left,1743067848.363731,3
left,1743067848.3840704,3
left,1743067877.1630595,3
left,1743067877.1845095,3
left,1743067877.2051065,3
left,1743067877.225185,3
left,1743067877.245729,3
left,1743067877.266225,3
left,1743067877.2868388,3
left,1743067877.3064017,3
left,1743067877.3279335,3
left,1743067877.347866,3
left,1743067877.3696527,3
left,1743067877.3896806,3
left,1743067877.5789115,3
left,1743067877.5989819,3
left,1743067920.3723314,3
left,1743067984.2703013,3
left,1743067984.3143504,3
left,1743067984.3345633,3
left,1743068170.2401423,3
left,1743068170.2792082,3
left,1743068170.3219671,3
left,1743068200.1863441,3
left,1743068200.2074006,3
left,1743068200.228934,3
left,1743068200.249145,3
left,1743068200.27065,3
left,1743068200.2908823,3
left,1743068200.3125875,3
left,1743068200.3328705,3
left,1743068200.3547227,3
left,1743068200.3750682,3
left,1743068200.3968499,3
left,1743068200.4179065,3
left,1743068200.6074367,3
left,1743068200.6276338,3
left,1743068200.6669478,3
left,1743068200.700377,3
left,1743068321.2320545,3
left,1743068321.2737544,3
left,1743068321.2940457,3
left,1743068321.3155453,3
left,1743068321.3355503,3
left,1743068321.3573558,3
left,1743068321.377952,3
left,1743068321.399644,3
left,1743068321.4199448,3
left,1743068321.442881,3
left,1743068321.4628847,3
left,1743068345.8442507,3
entrance,1743068345.9334671,3
entrance,1743068345.9555645,4
entrance,1743068345.9659538,4
left,1743068346.6257336,4
left,1743068346.8499937,4
left,1743068347.9215066,4
left,1743068347.9499063,4
left,1743068348.056458,4
left,1743068348.0937393,4
left,1743068348.1316128,4
entrance,1743068349.029972,4
left,1743068349.1950927,3
left,1743068349.2309124,3
right,1743068422.9665797,3
entrance,1743068423.0700817,3
left,1743068423.0819979,4
left,1743068423.112605,4
left,1743068423.1307657,4
left,1743068423.141539,4
left,1743068442.320396,4
left,1743068442.3399458,4
left,1743068442.359689,4
left,1743068442.380017,4
left,1743068542.3326263,4
left,1743068563.1523886,4
left,1743068563.172733,4
left,1743068563.1935122,4
left,1743068563.2133088,4
left,1743068563.2350948,4
left,1743068563.2553205,4
left,1743068563.2770512,4
left,1743068563.2973115,4
left,1743068563.3194573,4
left,1743068563.3397312,4
left,1743068563.3614814,4
left,1743068563.381734,4
left,1743068563.571548,4
left,1743068563.591807,4
left,1743068563.6400552,4
left,1743068577.8611186,4
left,1743068577.903097,4
entrance,1743068577.979979,4
entrance,1743068577.9931934,4
left,1743068578.2048564,4
left,1743068578.2156456,3
left,1743068578.234026,3
left,1743068582.9229484,3
left,1743068582.9472728,3
